1423774192 ------------------------------------------------------------
1423774192 Server listening on TCP port 5001
1423774192 TCP window size: 85.3 KByte (default)
1423774192 ------------------------------------------------------------
1423774193 ------------------------------------------------------------
1423774193 Client connecting to 192.168.1.14, TCP port 5001
1423774193 TCP window size: 91.9 KByte (default)
1423774193 ------------------------------------------------------------
1423774614 [  4] 420.0-421.0 sec  5.32 MBytes  44.6 Mbits/sec
1423774614 [  5] 420.0-421.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774615 [  4] 421.0-422.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774615 [  5] 421.0-422.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774616 [  4] 422.0-423.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774616 [  5] 422.0-423.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774617 [  4] 423.0-424.0 sec  5.49 MBytes  46.1 Mbits/sec
1423774617 [  5] 423.0-424.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774618 [  4] 424.0-425.0 sec  5.26 MBytes  44.1 Mbits/sec
1423774618 [  5] 424.0-425.0 sec  4.38 MBytes  36.7 Mbits/sec
1423774619 [  4] 425.0-426.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774619 [  5] 425.0-426.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774620 [  4] 426.0-427.0 sec  5.54 MBytes  46.5 Mbits/sec
1423774620 [  5] 426.0-427.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774621 [  4] 427.0-428.0 sec  5.34 MBytes  44.8 Mbits/sec
1423774621 [  5] 427.0-428.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774622 [  4] 428.0-429.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774622 [  5] 428.0-429.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774623 [  4] 429.0-430.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774623 [  5] 429.0-430.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774624 [  4] 430.0-431.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774624 [  5] 430.0-431.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774625 [  4] 431.0-432.0 sec  5.43 MBytes  45.5 Mbits/sec
1423774625 [  5] 431.0-432.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774626 [  4] 432.0-433.0 sec  5.32 MBytes  44.6 Mbits/sec
1423774626 [  5] 432.0-433.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774627 [  4] 433.0-434.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774627 [  5] 433.0-434.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774628 [  5] 434.0-435.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774628 [  4] 434.0-435.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774629 [  4] 435.0-436.0 sec  5.31 MBytes  44.5 Mbits/sec
1423774629 [  5] 435.0-436.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774630 [  4] 436.0-437.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774630 [  5] 436.0-437.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774631 [  4] 437.0-438.0 sec  5.46 MBytes  45.8 Mbits/sec
1423774631 [  5] 437.0-438.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774632 [  4] 438.0-439.0 sec  5.48 MBytes  46.0 Mbits/sec
1423774632 [  5] 438.0-439.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774633 [  5] 439.0-440.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774633 [  4] 439.0-440.0 sec  5.37 MBytes  45.1 Mbits/sec
1423774634 [  4] 440.0-441.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774634 [  5] 440.0-441.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774635 [  4] 441.0-442.0 sec  5.62 MBytes  47.2 Mbits/sec
1423774635 [  5] 441.0-442.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774636 [  4] 442.0-443.0 sec  5.54 MBytes  46.5 Mbits/sec
1423774636 [  5] 442.0-443.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774637 [  4] 443.0-444.0 sec  5.55 MBytes  46.6 Mbits/sec
1423774637 [  5] 443.0-444.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774638 [  4] 444.0-445.0 sec  5.33 MBytes  44.7 Mbits/sec
1423774638 [  5] 444.0-445.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774639 [  4] 445.0-446.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774639 [  5] 445.0-446.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774640 [  4] 446.0-447.0 sec  5.42 MBytes  45.4 Mbits/sec
1423774640 [  5] 446.0-447.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774641 [  4] 447.0-448.0 sec  5.27 MBytes  44.2 Mbits/sec
1423774641 [  5] 447.0-448.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774642 [  4] 448.0-449.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774642 [  5] 448.0-449.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774643 [  4] 449.0-450.0 sec  5.54 MBytes  46.4 Mbits/sec
1423774643 [  5] 449.0-450.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774644 [  5] 450.0-451.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774644 [  4] 450.0-451.0 sec  5.34 MBytes  44.8 Mbits/sec
1423774645 [  4] 451.0-452.0 sec  5.42 MBytes  45.5 Mbits/sec
1423774645 [  5] 451.0-452.0 sec  4.50 MBytes  37.7 Mbits/sec
1423774646 [  4] 452.0-453.0 sec  5.57 MBytes  46.7 Mbits/sec
1423774646 [  5] 452.0-453.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774647 [  4] 453.0-454.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774647 [  5] 453.0-454.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774648 [  4] 454.0-455.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774648 [  5] 454.0-455.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774649 [  4] 455.0-456.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774649 [  5] 455.0-456.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774650 [  4] 456.0-457.0 sec  5.33 MBytes  44.7 Mbits/sec
1423774650 [  5] 456.0-457.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774651 [  4] 457.0-458.0 sec  5.55 MBytes  46.5 Mbits/sec
1423774651 [  5] 457.0-458.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774652 [  4] 458.0-459.0 sec  5.43 MBytes  45.5 Mbits/sec
1423774652 [  5] 458.0-459.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774653 [  4] 459.0-460.0 sec  5.38 MBytes  45.2 Mbits/sec
1423774653 [  5] 459.0-460.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774654 [  4] 460.0-461.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774654 [  5] 460.0-461.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774655 [  4] 461.0-462.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774655 [  5] 461.0-462.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774656 [  4] 462.0-463.0 sec  5.56 MBytes  46.6 Mbits/sec
1423774656 [  5] 462.0-463.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774657 [  4] 463.0-464.0 sec  5.40 MBytes  45.3 Mbits/sec
1423774657 [  5] 463.0-464.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774658 [  4] 464.0-465.0 sec  5.41 MBytes  45.4 Mbits/sec
1423774658 [  5] 464.0-465.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774659 [  5] 465.0-466.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774659 [  4] 465.0-466.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774660 [  4] 466.0-467.0 sec  5.56 MBytes  46.7 Mbits/sec
1423774660 [  5] 466.0-467.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774661 [  4] 467.0-468.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774661 [  5] 467.0-468.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774662 [  5] 468.0-469.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774662 [  4] 468.0-469.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774663 [  4] 469.0-470.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774663 [  5] 469.0-470.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774664 [  4] 470.0-471.0 sec  5.55 MBytes  46.6 Mbits/sec
1423774664 [  5] 470.0-471.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774665 [  4] 471.0-472.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774665 [  5] 471.0-472.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774666 [  4] 472.0-473.0 sec  5.37 MBytes  45.1 Mbits/sec
1423774666 [  5] 472.0-473.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774667 [  4] 473.0-474.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774667 [  5] 473.0-474.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774668 [  4] 474.0-475.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774668 [  5] 474.0-475.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774669 [  5] 475.0-476.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774669 [  4] 475.0-476.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774670 [  4] 476.0-477.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774670 [  5] 476.0-477.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774671 [  4] 477.0-478.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774671 [  5] 477.0-478.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774672 [  4] 478.0-479.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774672 [  5] 478.0-479.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774673 [  4] 479.0-480.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774673 [  5] 479.0-480.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774674 [  4] 480.0-481.0 sec  5.57 MBytes  46.7 Mbits/sec
1423774674 [  5] 480.0-481.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774675 [  4] 481.0-482.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774675 [  5] 481.0-482.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774676 [  4] 482.0-483.0 sec  5.54 MBytes  46.4 Mbits/sec
1423774676 [  5] 482.0-483.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774677 [  4] 483.0-484.0 sec  5.49 MBytes  46.0 Mbits/sec
1423774677 [  5] 483.0-484.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774678 [  4] 484.0-485.0 sec  5.46 MBytes  45.8 Mbits/sec
1423774678 [  5] 484.0-485.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774679 [  4] 485.0-486.0 sec  5.42 MBytes  45.4 Mbits/sec
1423774679 [  5] 485.0-486.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774680 [  5] 486.0-487.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774680 [  4] 486.0-487.0 sec  5.42 MBytes  45.4 Mbits/sec
1423774681 [  4] 487.0-488.0 sec  5.40 MBytes  45.3 Mbits/sec
1423774681 [  5] 487.0-488.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774682 [  4] 488.0-489.0 sec  5.36 MBytes  45.0 Mbits/sec
1423774682 [  5] 488.0-489.0 sec  3.88 MBytes  32.5 Mbits/sec
1423774683 [  4] 489.0-490.0 sec  5.51 MBytes  46.3 Mbits/sec
1423774683 [  5] 489.0-490.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774684 [  4] 490.0-491.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774684 [  5] 490.0-491.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774685 [  4] 491.0-492.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774685 [  5] 491.0-492.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774686 [  4] 492.0-493.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774686 [  5] 492.0-493.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774687 [  4] 493.0-494.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774687 [  5] 493.0-494.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774688 [  4] 494.0-495.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774688 [  5] 494.0-495.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774689 [  4] 495.0-496.0 sec  5.42 MBytes  45.5 Mbits/sec
1423774689 [  5] 495.0-496.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774690 [  4] 496.0-497.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774690 [  5] 496.0-497.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774691 [  4] 497.0-498.0 sec  5.41 MBytes  45.3 Mbits/sec
1423774691 [  5] 497.0-498.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774692 [  4] 498.0-499.0 sec  5.42 MBytes  45.5 Mbits/sec
1423774692 [  5] 498.0-499.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774693 [  4] 499.0-500.0 sec  5.56 MBytes  46.7 Mbits/sec
1423774693 [  5] 499.0-500.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774694 [  4] 500.0-501.0 sec  5.25 MBytes  44.0 Mbits/sec
1423774694 [  5] 500.0-501.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774695 [  4] 501.0-502.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774695 [  5] 501.0-502.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774696 [  4] 502.0-503.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774696 [  5] 502.0-503.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774697 [  4] 503.0-504.0 sec  5.56 MBytes  46.7 Mbits/sec
1423774697 [  5] 503.0-504.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774698 [  4] 504.0-505.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774698 [  5] 504.0-505.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774699 [  4] 505.0-506.0 sec  5.49 MBytes  46.0 Mbits/sec
1423774699 [  5] 505.0-506.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774700 [  4] 506.0-507.0 sec  5.45 MBytes  45.7 Mbits/sec
1423774700 [  5] 506.0-507.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774701 [  4] 507.0-508.0 sec  5.46 MBytes  45.8 Mbits/sec
1423774701 [  5] 507.0-508.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774702 [  4] 508.0-509.0 sec  5.48 MBytes  46.0 Mbits/sec
1423774702 [  5] 508.0-509.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774703 [  4] 509.0-510.0 sec  5.51 MBytes  46.3 Mbits/sec
1423774703 [  5] 509.0-510.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774704 [  4] 510.0-511.0 sec  5.42 MBytes  45.5 Mbits/sec
1423774704 [  5] 510.0-511.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774705 [  4] 511.0-512.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774705 [  5] 511.0-512.0 sec  4.38 MBytes  36.7 Mbits/sec
1423774706 [  4] 512.0-513.0 sec  5.49 MBytes  46.0 Mbits/sec
1423774706 [  5] 512.0-513.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774707 [  4] 513.0-514.0 sec  5.51 MBytes  46.3 Mbits/sec
1423774707 [  5] 513.0-514.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774708 [  4] 514.0-515.0 sec  5.43 MBytes  45.6 Mbits/sec
1423774708 [  5] 514.0-515.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774709 [  4] 515.0-516.0 sec  5.44 MBytes  45.7 Mbits/sec
1423774709 [  5] 515.0-516.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774710 [  4] 516.0-517.0 sec  5.52 MBytes  46.3 Mbits/sec
1423774710 [  5] 516.0-517.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774711 [  4] 517.0-518.0 sec  5.55 MBytes  46.6 Mbits/sec
1423774711 [  5] 517.0-518.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774712 [  4] 518.0-519.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774712 [  5] 518.0-519.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774713 [  4] 519.0-520.0 sec  5.49 MBytes  46.0 Mbits/sec
1423774713 [  5] 519.0-520.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774714 [  4] 520.0-521.0 sec  5.43 MBytes  45.6 Mbits/sec
1423774714 [  5] 520.0-521.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774715 [  4] 521.0-522.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774715 [  5] 521.0-522.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774716 [  4] 522.0-523.0 sec  5.54 MBytes  46.5 Mbits/sec
1423774716 [  5] 522.0-523.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774717 [  4] 523.0-524.0 sec  5.21 MBytes  43.7 Mbits/sec
1423774717 [  5] 523.0-524.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774718 [  4] 524.0-525.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774718 [  5] 524.0-525.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774719 [  4] 525.0-526.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774719 [  5] 525.0-526.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774720 [  4] 526.0-527.0 sec  5.48 MBytes  46.0 Mbits/sec
1423774720 [  5] 526.0-527.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774721 [  4] 527.0-528.0 sec  5.27 MBytes  44.2 Mbits/sec
1423774721 [  5] 527.0-528.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774722 [  4] 528.0-529.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774722 [  5] 528.0-529.0 sec  4.38 MBytes  36.7 Mbits/sec
1423774723 [  4] 529.0-530.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774723 [  5] 529.0-530.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774724 [  4] 530.0-531.0 sec  5.51 MBytes  46.3 Mbits/sec
1423774724 [  5] 530.0-531.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774725 [  4] 531.0-532.0 sec  5.26 MBytes  44.1 Mbits/sec
1423774725 [  5] 531.0-532.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774726 [  4] 532.0-533.0 sec  5.45 MBytes  45.7 Mbits/sec
1423774726 [  5] 532.0-533.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774727 [  4] 533.0-534.0 sec  5.36 MBytes  45.0 Mbits/sec
1423774727 [  5] 533.0-534.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774728 [  5] 534.0-535.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774728 [  4] 534.0-535.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774729 [  4] 535.0-536.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774729 [  5] 535.0-536.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774730 [  4] 536.0-537.0 sec  5.37 MBytes  45.0 Mbits/sec
1423774730 [  5] 536.0-537.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774731 [  4] 537.0-538.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774731 [  5] 537.0-538.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774732 [  4] 538.0-539.0 sec  5.29 MBytes  44.4 Mbits/sec
1423774732 [  5] 538.0-539.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774733 [  4] 539.0-540.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774733 [  5] 539.0-540.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774734 [  4] 540.0-541.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774734 [  5] 540.0-541.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774735 [  4] 541.0-542.0 sec  5.36 MBytes  45.0 Mbits/sec
1423774735 [  5] 541.0-542.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774736 [  4] 542.0-543.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774736 [  5] 542.0-543.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774737 [  5] 543.0-544.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774737 [  4] 543.0-544.0 sec  5.56 MBytes  46.7 Mbits/sec
1423774738 [  4] 544.0-545.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774738 [  5] 544.0-545.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774739 [  4] 545.0-546.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774739 [  5] 545.0-546.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774740 [  4] 546.0-547.0 sec  5.52 MBytes  46.3 Mbits/sec
1423774740 [  5] 546.0-547.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774741 [  4] 547.0-548.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774741 [  5] 547.0-548.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774742 [  4] 548.0-549.0 sec  5.41 MBytes  45.4 Mbits/sec
1423774742 [  5] 548.0-549.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774743 [  4] 549.0-550.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774743 [  5] 549.0-550.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774744 [  4] 550.0-551.0 sec  5.54 MBytes  46.5 Mbits/sec
1423774744 [  5] 550.0-551.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774745 [  4] 551.0-552.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774745 [  5] 551.0-552.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774746 [  4] 552.0-553.0 sec  5.46 MBytes  45.8 Mbits/sec
1423774746 [  5] 552.0-553.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774747 [  5] 553.0-554.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774747 [  4] 553.0-554.0 sec  5.48 MBytes  45.9 Mbits/sec
1423774748 [  4] 554.0-555.0 sec  5.51 MBytes  46.2 Mbits/sec
1423774748 [  5] 554.0-555.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774749 [  4] 555.0-556.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774749 [  5] 555.0-556.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774750 [  4] 556.0-557.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774750 [  5] 556.0-557.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774751 [  4] 557.0-558.0 sec  5.30 MBytes  44.5 Mbits/sec
1423774751 [  5] 557.0-558.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774752 [  4] 558.0-559.0 sec  5.52 MBytes  46.3 Mbits/sec
1423774752 [  5] 558.0-559.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774753 [  4] 559.0-560.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774753 [  5] 559.0-560.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774754 [  4] 560.0-561.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774754 [  5] 560.0-561.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774755 [  4] 561.0-562.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774755 [  5] 561.0-562.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774756 [  4] 562.0-563.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774756 [  5] 562.0-563.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774757 [  5] 563.0-564.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774757 [  4] 563.0-564.0 sec  5.31 MBytes  44.6 Mbits/sec
1423774758 [  4] 564.0-565.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774758 [  5] 564.0-565.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774759 [  4] 565.0-566.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774759 [  5] 565.0-566.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774760 [  4] 566.0-567.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774760 [  5] 566.0-567.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774761 [  4] 567.0-568.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774761 [  5] 567.0-568.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774762 [  5] 568.0-569.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774762 [  4] 568.0-569.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774763 [  4] 569.0-570.0 sec  5.44 MBytes  45.7 Mbits/sec
1423774763 [  5] 569.0-570.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774764 [  4] 570.0-571.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774764 [  5] 570.0-571.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774765 [  4] 571.0-572.0 sec  5.46 MBytes  45.8 Mbits/sec
1423774765 [  5] 571.0-572.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774766 [  4] 572.0-573.0 sec  5.54 MBytes  46.5 Mbits/sec
1423774766 [  5] 572.0-573.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774767 [  4] 573.0-574.0 sec  5.38 MBytes  45.1 Mbits/sec
1423774767 [  5] 573.0-574.0 sec  4.00 MBytes  33.6 Mbits/sec
1423774768 [  4] 574.0-575.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774768 [  5] 574.0-575.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774769 [  4] 575.0-576.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774769 [  5] 575.0-576.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774770 [  4] 576.0-577.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774770 [  5] 576.0-577.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774771 [  4] 577.0-578.0 sec  5.44 MBytes  45.6 Mbits/sec
1423774771 [  5] 577.0-578.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774772 [  4] 578.0-579.0 sec  5.47 MBytes  45.9 Mbits/sec
1423774772 [  5] 578.0-579.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774773 [  4] 579.0-580.0 sec  5.53 MBytes  46.4 Mbits/sec
1423774773 [  5] 579.0-580.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774774 [  4] 580.0-581.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774774 [  5] 580.0-581.0 sec  4.25 MBytes  35.7 Mbits/sec
1423774775 [  4] 581.0-582.0 sec  5.50 MBytes  46.1 Mbits/sec
1423774775 [  5] 581.0-582.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774776 [  4] 582.0-583.0 sec  5.56 MBytes  46.6 Mbits/sec
1423774776 [  5] 582.0-583.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774777 [  4] 583.0-584.0 sec  5.50 MBytes  46.2 Mbits/sec
1423774777 [  5] 583.0-584.0 sec  4.12 MBytes  34.6 Mbits/sec
1423774778 [  4] 584.0-585.0 sec  5.46 MBytes  45.8 Mbits/sec
